BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
1231.3138935785512,0.9695584280338662,1974.0421448730008,1606.3979868297274,367.6902539981185,280.90273498777276,0.8608296857949205,0.772250744120413,0.37169458325493887,0.054457614299153634,1.0244590780809033,27.294449670743177,5916.789532198495,1958.3022394769519,474.484876583255,0.25233047601128894,11.780809031044214
93.6695287362927,0.8804913028720627,900.040182767624,158.48485639686675,741.7106527415144,31.999532953005428,0.8375653342036558,0.08402316710182775,0.7619925626631849,0.005556070496083976,0.08616187989556101,16.02088772845953,3777.875029669712,1007.054746694517,176.65901415535245,0.7784578720626636,11.131853785900784
1145.8654414478808,0.9638359942726229,893.7269759450171,232.17936426116836,662.1629037800687,340.09395045418376,0.8629857697594501,0.10778623654066442,0.8088914215349368,0.06459743127147798,1.2640320733104191,18.9971363115693,3368.209008758875,1134.5014522462775,1016.9282322915234,0.053427448453608695,11.65693012600229
1571.5688318235293,0.9654251722437482,211.32083480098572,176.8674920746745,34.610398027474844,878.2442106361394,0.12293131560408738,0.07710905952800307,0.04573606305037092,0.1721958520605848,3.287072912997534,2.2162733356816773,3275.9657156276867,977.1167338062696,797.4367961384291,0.021413443818245476,11.496301514617823
3479.0169144514566,0.9893865922330096,5913.1816990291245,3576.2477427184467,2338.3902669902914,570.4488605412619,0.9564651504854373,0.6859039441747572,0.8509708956310672,0.07380477184466024,1.839805825242718,84.94660194174756,9015.655339805826,5479.170569419903,1911.9295836771846,0.2349801456310679,11.970873786407767
5003.409514611552,0.966124207248018,532.0411325028308,341.98879954699873,190.16747451868648,5244.553272799545,0.29131761834654607,0.14216964665911666,0.18731356964892393,0.5245548980747456,16.37938844847111,7.787089467723667,8185.282610934315,4035.158999084938,2007.3019178822194,0.03860194337485853,11.392978482446207
5567.142164133333,0.9572727333333333,24957.905000000002,18186.875666666667,6771.029333333334,1858.8446053333332,0.9105555333333333,0.7738889333333332,0.7544444333333333,0.0833333,3.6666666666666665,148.0,15569.999999999998,25178.8826898,3475.0594794333338,0.47840910000000003,11.933333333333334
116.15802678612727,0.3578391445086705,310.23798513625104,202.1515937241948,108.33147811725831,354.1825325829915,0.24575679768786193,0.07289818414533444,0.16690027497935558,0.041003732452518926,0.868703550784474,3.7919075144508625,3674.5784016878615,1096.4939427786956,180.28340915194065,0.17497388687035506,11.303881090008257
